0 0.000128426
1 0.000346927
2 0.000400369
3 0.000400369
4 0.000400369
5 0.000400369
6 0.000400369
7 0.000400369
8 0.000400369
9 0.000400369
10 0.000400369
11 0.000400369
12 0.000400369
13 0.000400369
14 0.000400369
15 0.000400369
16 0.000400369
17 0.000400369
18 0.000400369
19 0.000400369
20 0.000400369
21 0.000402204
22 0.000402204
23 0.000402204
24 0.000402204
25 0.000402204
26 0.000402204
27 0.000402204
28 0.000521892
29 0.000521892
30 0.000521892
31 0.000521892
32 0.000521892
33 0.000521892
34 0.000521892
35 0.000521892
36 0.000521892
37 0.000521892
38 0.000521892
39 0.000521892
40 0.000521892
41 0.000521892
42 0.000521892
43 0.000530261
44 0.000530261
45 0.000530261
