0 5.48441e-05
1 0.000172709
2 0.00036548
3 0.000362674
4 0.000406347
5 0.000520426
6 0.000573194
7 0.000584963
8 0.000584963
9 0.000576976
10 0.00063655
11 0.000695025
12 0.00103668
13 0.00103668
14 0.00103668
15 0.00103668
16 0.00103668
17 0.00103668
18 0.00103668
19 0.00103668
20 0.000984479
21 0.00103668
22 0.00103668
23 0.00103668
24 0.00103668
25 0.00103668
26 0.00103668
27 0.00103668
28 0.00103668
29 0.00103668
30 0.00100401
31 0.00100401
32 0.00115124
33 0.00115124
34 0.00115124
35 0.00115124
36 0.00115124
37 0.00115124
38 0.00115124
39 0.00115124
40 0.00115124
