0 5.48441e-05
1 0.000177884
2 0.00121323
3 0.00310161
4 0.00310161
5 0.00431831
6 0.00431831
7 0.00431831
8 0.00431831
9 0.00431831
10 0.00431831
11 0.00431831
12 0.00431831
13 0.00431831
14 0.00431831
15 0.00431831
16 0.00431831
17 0.00431831
18 0.00431831
19 0.00431831
20 0.00431831
21 0.00431831
22 0.00431831
23 0.00431831
24 0.00431831
25 0.00431831
26 0.00431831
27 0.00431831
28 0.00431831
29 0.00431831
30 0.00431831
31 0.00431831
32 0.00431831
33 0.00431831
34 0.00431831
35 0.00431831
36 0.00431831
37 0.00431831
38 0.00418525
39 0.00431831
